symbol,date,time,Open,High,Low,Close,Volume
TATAMOTORS,2025-09-05,03:45:00,690.5,697.1500244140625,688.0999755859375,693.7000122070312,1704819
TATAMOTORS,2025-09-05,04:45:00,693.5999755859375,695.75,691.2999877929688,691.5,914817
TATAMOTORS,2025-09-05,05:45:00,691.5,691.5499877929688,684.0499877929688,684.3499755859375,976931
TATAMOTORS,2025-09-05,06:45:00,684.3499755859375,685.9000244140625,683.0999755859375,685.7000122070312,596139
TATAMOTORS,2025-09-05,07:45:00,685.75,691.9500122070312,685.6500244140625,690.0499877929688,976974
TATAMOTORS,2025-09-05,08:45:00,690.0499877929688,691.7999877929688,688.5999755859375,691.0,955293
TATAMOTORS,2025-09-05,09:45:00,690.9000244140625,693.9500122070312,690.7999877929688,693.5,566129
