symbol,date,time,Open,High,Low,Close,Volume
TATAMOTORS,2025-06-27,03:45:00,686.7000122070312,691.25,685.7000122070312,688.4000244140625,0
TATAMOTORS,2025-06-27,04:45:00,688.4000244140625,690.2000122070312,686.9500122070312,689.7000122070312,1288544
TATAMOTORS,2025-06-27,05:45:00,689.5999755859375,690.0499877929688,688.5,688.6500244140625,916102
TATAMOTORS,2025-06-27,06:45:00,688.5,689.7999877929688,687.0,687.2000122070312,468018
TATAMOTORS,2025-06-27,07:45:00,687.3499755859375,688.0,686.0,686.7000122070312,464158
TATAMOTORS,2025-06-27,08:45:00,686.75,687.0,686.0999755859375,686.9500122070312,897474
TATAMOTORS,2025-06-27,09:45:00,686.9500122070312,687.5,686.2999877929688,687.5,678575
