date,time,Ticker,Open,High,Low,Close,Volume
2025-09-22,09:25:00,TATAMOTORS.NS,710.2999877929688,711.0,709.2000122070312,709.4000244140625,284028
2025-09-22,09:30:00,TATAMOTORS.NS,709.2999877929688,709.4000244140625,707.5499877929688,708.0999755859375,235314
2025-09-22,09:35:00,TATAMOTORS.NS,708.0999755859375,708.4000244140625,707.0999755859375,707.9500122070312,300358
2025-09-22,09:40:00,TATAMOTORS.NS,707.5499877929688,707.7999877929688,706.7999877929688,707.0499877929688,208907
2025-09-22,09:45:00,TATAMOTORS.NS,707.2000122070312,708.9000244140625,706.5499877929688,707.0999755859375,172256
2025-09-22,09:50:00,TATAMOTORS.NS,707.0,707.0999755859375,705.5,705.7999877929688,184877
2025-09-22,09:55:00,TATAMOTORS.NS,706.2000122070312,706.9500122070312,705.6500244140625,705.9500122070312,94192
2025-09-22,10:00:00,TATAMOTORS.NS,706.0999755859375,706.3499755859375,704.7000122070312,705.2999877929688,159831
2025-09-22,10:05:00,TATAMOTORS.NS,705.4000244140625,706.0,705.25,705.3499755859375,145799
2025-09-22,10:10:00,TATAMOTORS.NS,705.4500122070312,706.0,705.25,705.7000122070312,61017
2025-09-22,10:15:00,TATAMOTORS.NS,705.7000122070312,706.6500244140625,705.7000122070312,706.4000244140625,88722
2025-09-22,10:20:00,TATAMOTORS.NS,706.3499755859375,706.9000244140625,705.9500122070312,706.0,80637
2025-09-22,10:25:00,TATAMOTORS.NS,706.4000244140625,706.5,705.5,706.4000244140625,79776
2025-09-22,10:30:00,TATAMOTORS.NS,706.4000244140625,706.5999755859375,705.7000122070312,706.1500244140625,82997
2025-09-22,10:35:00,TATAMOTORS.NS,706.0,706.3499755859375,705.2000122070312,705.5499877929688,74779
2025-09-22,10:40:00,TATAMOTORS.NS,705.5999755859375,705.9000244140625,705.0,705.3499755859375,97139
2025-09-22,10:45:00,TATAMOTORS.NS,705.2999877929688,705.4500122070312,705.0,705.1500244140625,61805
2025-09-22,10:50:00,TATAMOTORS.NS,705.2000122070312,705.5,704.7000122070312,705.0,150956
2025-09-22,10:55:00,TATAMOTORS.NS,704.9000244140625,705.2000122070312,704.8499755859375,704.9000244140625,173929
2025-09-22,11:00:00,TATAMOTORS.NS,705.0,705.0,704.5,704.9000244140625,54685
2025-09-22,11:05:00,TATAMOTORS.NS,704.9500122070312,705.0,704.7999877929688,704.9500122070312,39327
2025-09-22,11:10:00,TATAMOTORS.NS,704.8499755859375,705.0,704.5999755859375,704.9500122070312,38016
2025-09-22,11:15:00,TATAMOTORS.NS,704.9500122070312,705.0,704.5999755859375,704.75,38110
2025-09-22,11:20:00,TATAMOTORS.NS,704.75,704.9000244140625,704.0999755859375,704.5999755859375,58044
2025-09-22,11:25:00,TATAMOTORS.NS,704.4500122070312,704.5499877929688,703.6500244140625,704.5499877929688,110840
2025-09-22,11:30:00,TATAMOTORS.NS,704.5,704.5499877929688,703.75,704.2000122070312,44423
2025-09-22,11:35:00,TATAMOTORS.NS,704.1500244140625,704.5999755859375,704.0,704.5999755859375,30614
2025-09-22,11:40:00,TATAMOTORS.NS,704.5999755859375,705.9500122070312,704.5499877929688,705.2999877929688,201976
2025-09-22,11:45:00,TATAMOTORS.NS,705.25,705.2999877929688,704.5999755859375,705.0,42781
2025-09-22,11:50:00,TATAMOTORS.NS,705.0,705.0999755859375,704.6500244140625,704.8499755859375,33168
2025-09-22,11:55:00,TATAMOTORS.NS,704.5999755859375,705.0,704.5999755859375,704.7999877929688,35156
2025-09-22,12:00:00,TATAMOTORS.NS,704.75,704.8499755859375,704.0999755859375,704.5499877929688,42975
2025-09-22,12:05:00,TATAMOTORS.NS,704.7000122070312,704.7000122070312,704.2000122070312,704.3499755859375,26321
2025-09-22,12:10:00,TATAMOTORS.NS,704.2000122070312,704.5499877929688,704.0,704.5499877929688,41711
2025-09-22,12:15:00,TATAMOTORS.NS,704.5499877929688,704.75,704.25,704.5,23437
2025-09-22,12:20:00,TATAMOTORS.NS,704.5,704.5999755859375,704.2000122070312,704.5,23647
2025-09-22,12:25:00,TATAMOTORS.NS,704.5999755859375,705.0,704.4500122070312,705.0,38123
2025-09-22,12:30:00,TATAMOTORS.NS,705.0,705.0,704.4000244140625,704.9500122070312,56528
2025-09-22,12:35:00,TATAMOTORS.NS,705.0,705.3499755859375,705.0,705.0499877929688,79660
2025-09-22,12:40:00,TATAMOTORS.NS,705.0499877929688,705.4000244140625,705.0,705.2000122070312,34352
2025-09-22,12:45:00,TATAMOTORS.NS,705.2000122070312,705.3499755859375,705.0,705.2000122070312,38275
2025-09-22,12:50:00,TATAMOTORS.NS,705.1500244140625,705.2000122070312,704.5499877929688,704.9000244140625,96757
2025-09-22,12:55:00,TATAMOTORS.NS,704.8499755859375,705.0,704.5499877929688,705.0,29061
2025-09-22,13:00:00,TATAMOTORS.NS,704.9500122070312,705.0,704.2999877929688,704.4500122070312,30251
2025-09-22,13:05:00,TATAMOTORS.NS,704.5,704.5499877929688,704.0499877929688,704.0999755859375,43599
2025-09-22,13:10:00,TATAMOTORS.NS,704.0499877929688,704.1500244140625,703.0,704.0999755859375,112489
2025-09-22,13:15:00,TATAMOTORS.NS,704.1500244140625,704.1500244140625,703.0999755859375,703.3499755859375,38963
2025-09-22,13:20:00,TATAMOTORS.NS,703.3499755859375,703.4000244140625,702.2999877929688,702.4500122070312,96129
2025-09-22,13:25:00,TATAMOTORS.NS,702.5,703.75,702.2999877929688,703.5499877929688,77554
2025-09-22,13:30:00,TATAMOTORS.NS,703.5999755859375,703.75,702.5,702.9500122070312,56812
2025-09-22,13:35:00,TATAMOTORS.NS,702.9500122070312,703.9500122070312,702.9000244140625,703.6500244140625,52276
2025-09-22,13:40:00,TATAMOTORS.NS,703.7000122070312,703.7000122070312,702.7999877929688,703.0,47376
2025-09-22,13:45:00,TATAMOTORS.NS,702.9500122070312,703.0999755859375,702.5,702.9000244140625,47956
2025-09-22,13:50:00,TATAMOTORS.NS,702.9500122070312,703.2000122070312,702.5,702.7000122070312,52600
2025-09-22,13:55:00,TATAMOTORS.NS,702.7999877929688,702.7999877929688,701.2999877929688,701.4000244140625,203454
2025-09-22,14:00:00,TATAMOTORS.NS,701.4000244140625,702.2999877929688,701.1500244140625,702.0499877929688,145128
2025-09-22,14:05:00,TATAMOTORS.NS,701.9500122070312,702.9000244140625,701.5499877929688,702.1500244140625,94819
2025-09-22,14:10:00,TATAMOTORS.NS,702.1500244140625,702.25,701.5,701.7999877929688,52583
2025-09-22,14:15:00,TATAMOTORS.NS,701.7999877929688,701.8499755859375,701.2000122070312,701.3499755859375,72899
2025-09-22,14:20:00,TATAMOTORS.NS,701.2999877929688,701.7000122070312,701.2000122070312,701.4000244140625,57539
2025-09-22,14:25:00,TATAMOTORS.NS,701.4500122070312,701.8499755859375,701.25,701.3499755859375,76744
2025-09-22,14:30:00,TATAMOTORS.NS,701.4500122070312,701.5499877929688,701.0999755859375,701.4000244140625,101037
2025-09-22,14:35:00,TATAMOTORS.NS,701.2000122070312,701.2999877929688,699.1500244140625,699.2000122070312,403952
2025-09-22,14:40:00,TATAMOTORS.NS,699.2999877929688,699.5,697.4500122070312,697.4500122070312,271409
2025-09-22,14:45:00,TATAMOTORS.NS,697.5499877929688,697.7999877929688,696.0,697.6500244140625,233812
2025-09-22,14:50:00,TATAMOTORS.NS,697.6500244140625,698.5,697.4500122070312,698.0499877929688,117937
2025-09-22,14:55:00,TATAMOTORS.NS,698.1500244140625,698.5,697.25,698.1500244140625,135633
2025-09-22,15:00:00,TATAMOTORS.NS,698.1500244140625,698.5499877929688,697.4500122070312,698.0,174260
2025-09-22,15:05:00,TATAMOTORS.NS,698.0999755859375,698.5499877929688,696.3499755859375,696.75,355673
2025-09-22,15:10:00,TATAMOTORS.NS,696.75,697.0499877929688,696.0,696.3499755859375,256263
2025-09-22,15:15:00,TATAMOTORS.NS,696.3499755859375,696.3499755859375,694.8499755859375,695.0,434336
2025-09-22,15:20:00,TATAMOTORS.NS,695.0,695.7999877929688,695.0,695.3499755859375,320278
2025-09-22,15:25:00,TATAMOTORS.NS,695.4000244140625,695.4500122070312,695.0,695.0999755859375,259719
2025-09-23,09:15:00,TATAMOTORS.NS,699.9000244140625,702.25,698.0999755859375,702.1500244140625,0
2025-09-23,09:20:00,TATAMOTORS.NS,702.4000244140625,707.7999877929688,702.3499755859375,707.0,762536
2025-09-23,09:25:00,TATAMOTORS.NS,706.9000244140625,707.2999877929688,704.3499755859375,704.75,622263
2025-09-23,09:30:00,TATAMOTORS.NS,704.5,705.7999877929688,703.5999755859375,703.7000122070312,466873
2025-09-23,09:35:00,TATAMOTORS.NS,703.5,706.2000122070312,703.5,705.9500122070312,288847
2025-09-23,09:40:00,TATAMOTORS.NS,706.0,706.0,702.4500122070312,702.6500244140625,249308
2025-09-23,09:45:00,TATAMOTORS.NS,702.75,702.9000244140625,701.25,701.9500122070312,226768
2025-09-23,09:50:00,TATAMOTORS.NS,701.75,701.9000244140625,699.1500244140625,700.5,306304
2025-09-23,09:55:00,TATAMOTORS.NS,700.5999755859375,701.5,699.6500244140625,700.75,163249
2025-09-23,10:00:00,TATAMOTORS.NS,700.9000244140625,701.9500122070312,700.0,701.2999877929688,259298
2025-09-23,10:05:00,TATAMOTORS.NS,701.4000244140625,702.7000122070312,699.9000244140625,702.4000244140625,195008
2025-09-23,10:10:00,TATAMOTORS.NS,702.2999877929688,702.5,701.0,702.0,109185
2025-09-23,10:15:00,TATAMOTORS.NS,702.0,703.1500244140625,700.9000244140625,701.4000244140625,202614
2025-09-23,10:20:00,TATAMOTORS.NS,701.3499755859375,701.5499877929688,700.0999755859375,700.8499755859375,92297
2025-09-23,10:25:00,TATAMOTORS.NS,701.0,701.2000122070312,700.2999877929688,700.7999877929688,81766
2025-09-23,10:30:00,TATAMOTORS.NS,701.0499877929688,701.0499877929688,699.25,699.5499877929688,124781
2025-09-23,10:35:00,TATAMOTORS.NS,699.5499877929688,700.9000244140625,699.25,700.5999755859375,88979
2025-09-23,10:40:00,TATAMOTORS.NS,700.5999755859375,700.8499755859375,700.25,700.4000244140625,54782
2025-09-23,10:45:00,TATAMOTORS.NS,700.4000244140625,700.4000244140625,699.5999755859375,699.5999755859375,68219
2025-09-23,10:50:00,TATAMOTORS.NS,699.5999755859375,699.75,697.4500122070312,698.4500122070312,277848
2025-09-23,10:55:00,TATAMOTORS.NS,698.25,699.7999877929688,698.25,699.6500244140625,79749
2025-09-23,11:00:00,TATAMOTORS.NS,699.7000122070312,699.9000244140625,699.0499877929688,699.2999877929688,80527
2025-09-23,11:05:00,TATAMOTORS.NS,699.25,699.5499877929688,698.5,698.6500244140625,71562
2025-09-23,11:10:00,TATAMOTORS.NS,698.6500244140625,698.75,697.5499877929688,697.9000244140625,90305
2025-09-23,11:15:00,TATAMOTORS.NS,698.0,698.2000122070312,697.0999755859375,698.0,104400
2025-09-23,11:20:00,TATAMOTORS.NS,698.0,698.9500122070312,698.0,698.7000122070312,66452
2025-09-23,11:25:00,TATAMOTORS.NS,698.7000122070312,699.0499877929688,697.5499877929688,698.0499877929688,147921
2025-09-23,11:30:00,TATAMOTORS.NS,698.0499877929688,698.5999755859375,697.5999755859375,697.9000244140625,65739
2025-09-23,11:35:00,TATAMOTORS.NS,697.9500122070312,698.0,697.0999755859375,697.1500244140625,80857
2025-09-23,11:40:00,TATAMOTORS.NS,697.1500244140625,697.7000122070312,697.0,697.5499877929688,77808
2025-09-23,11:45:00,TATAMOTORS.NS,697.5499877929688,698.2999877929688,697.25,697.3499755859375,62346
2025-09-23,11:50:00,TATAMOTORS.NS,697.2999877929688,698.4000244140625,697.2999877929688,698.0499877929688,53407
2025-09-23,11:55:00,TATAMOTORS.NS,698.25,698.8499755859375,698.0499877929688,698.0499877929688,63894
2025-09-23,12:00:00,TATAMOTORS.NS,698.0499877929688,698.7999877929688,698.0,698.5999755859375,93973
2025-09-23,12:05:00,TATAMOTORS.NS,698.5999755859375,699.7999877929688,698.2999877929688,699.5,163519
2025-09-23,12:10:00,TATAMOTORS.NS,699.5,699.5499877929688,698.0,698.0499877929688,134135
2025-09-23,12:15:00,TATAMOTORS.NS,698.2999877929688,698.5,697.5,698.25,100875
2025-09-23,12:20:00,TATAMOTORS.NS,698.4000244140625,699.1500244140625,698.25,698.7999877929688,72602
2025-09-23,12:25:00,TATAMOTORS.NS,698.8499755859375,699.5,698.7000122070312,699.0,89740
2025-09-23,12:30:00,TATAMOTORS.NS,699.0999755859375,700.75,698.75,700.5999755859375,139419
2025-09-23,12:35:00,TATAMOTORS.NS,700.6500244140625,702.0,700.5999755859375,701.5,175708
2025-09-23,12:40:00,TATAMOTORS.NS,701.5499877929688,702.3499755859375,700.25,700.4000244140625,187626
2025-09-23,12:45:00,TATAMOTORS.NS,700.4000244140625,700.5999755859375,699.75,700.4500122070312,81840
2025-09-23,12:50:00,TATAMOTORS.NS,700.5,700.5,699.5,700.2000122070312,79932
2025-09-23,12:55:00,TATAMOTORS.NS,700.2000122070312,701.3499755859375,700.0,701.0499877929688,144281
2025-09-23,13:00:00,TATAMOTORS.NS,701.0,702.0999755859375,701.0,702.0999755859375,93624
2025-09-23,13:05:00,TATAMOTORS.NS,702.0499877929688,702.1500244140625,701.5,701.5499877929688,79910
2025-09-23,13:10:00,TATAMOTORS.NS,701.7000122070312,701.7999877929688,700.75,701.0499877929688,80575
2025-09-23,13:15:00,TATAMOTORS.NS,701.25,701.2999877929688,700.5999755859375,700.7000122070312,84547
2025-09-23,13:20:00,TATAMOTORS.NS,700.7000122070312,701.2000122070312,700.2000122070312,701.1500244140625,98482
2025-09-23,13:25:00,TATAMOTORS.NS,701.1500244140625,701.1500244140625,700.0999755859375,700.4000244140625,77670
2025-09-23,13:30:00,TATAMOTORS.NS,700.5499877929688,701.9500122070312,700.4000244140625,701.5,102735
2025-09-23,13:35:00,TATAMOTORS.NS,701.5499877929688,701.7000122070312,700.75,700.75,70661
2025-09-23,13:40:00,TATAMOTORS.NS,700.7999877929688,701.0,700.3499755859375,700.7999877929688,112289
2025-09-23,13:45:00,TATAMOTORS.NS,700.7999877929688,701.75,700.7999877929688,701.3499755859375,100300
2025-09-23,13:50:00,TATAMOTORS.NS,701.3499755859375,701.9500122070312,701.25,701.5499877929688,66939
2025-09-23,13:55:00,TATAMOTORS.NS,701.5499877929688,701.9000244140625,700.5999755859375,701.0499877929688,96806
2025-09-23,14:00:00,TATAMOTORS.NS,700.8499755859375,701.7999877929688,700.6500244140625,701.3499755859375,92532
2025-09-23,14:05:00,TATAMOTORS.NS,701.5,702.7999877929688,701.2999877929688,702.4500122070312,158506
2025-09-23,14:10:00,TATAMOTORS.NS,702.2999877929688,702.7000122070312,701.0,701.2000122070312,103742
2025-09-23,14:15:00,TATAMOTORS.NS,701.0,702.0,700.2999877929688,701.7999877929688,109318
2025-09-23,14:20:00,TATAMOTORS.NS,701.9000244140625,702.5,701.2999877929688,702.4500122070312,87163
2025-09-23,14:25:00,TATAMOTORS.NS,702.5,702.5999755859375,701.5499877929688,701.5999755859375,75626
2025-09-23,14:30:00,TATAMOTORS.NS,701.5999755859375,702.2000122070312,701.3499755859375,701.6500244140625,96156
2025-09-23,14:35:00,TATAMOTORS.NS,701.5,702.5,701.4000244140625,701.5499877929688,73936
2025-09-23,14:40:00,TATAMOTORS.NS,701.5999755859375,702.2000122070312,701.4500122070312,701.5999755859375,85050
2025-09-23,14:45:00,TATAMOTORS.NS,701.6500244140625,701.9000244140625,700.2999877929688,700.5499877929688,122238
2025-09-23,14:50:00,TATAMOTORS.NS,700.4000244140625,701.0499877929688,699.5999755859375,699.7999877929688,130604
2025-09-23,14:55:00,TATAMOTORS.NS,699.9000244140625,700.4500122070312,699.8499755859375,700.3499755859375,123651
2025-09-23,15:00:00,TATAMOTORS.NS,700.3499755859375,701.25,700.1500244140625,700.5,264160
2025-09-23,15:05:00,TATAMOTORS.NS,700.5999755859375,701.0,699.9500122070312,700.8499755859375,239077
2025-09-23,15:10:00,TATAMOTORS.NS,700.9000244140625,701.4500122070312,700.2999877929688,701.0,306524
2025-09-23,15:15:00,TATAMOTORS.NS,701.0,702.2000122070312,700.9500122070312,701.75,472084
2025-09-23,15:20:00,TATAMOTORS.NS,701.75,702.5,701.4000244140625,702.25,267156
2025-09-23,15:25:00,TATAMOTORS.NS,702.25,702.2999877929688,702.0,702.1500244140625,197116
2025-09-24,09:15:00,TATAMOTORS.NS,700.5,703.0,693.7000122070312,694.7000122070312,0
2025-09-24,09:20:00,TATAMOTORS.NS,694.5,694.5,689.2999877929688,690.25,950976
2025-09-24,09:25:00,TATAMOTORS.NS,690.0,690.0,686.5499877929688,687.6500244140625,669121
2025-09-24,09:30:00,TATAMOTORS.NS,687.7000122070312,690.8499755859375,686.1500244140625,690.1500244140625,452618
2025-09-24,09:35:00,TATAMOTORS.NS,690.1500244140625,691.0,688.7000122070312,691.0,289481
2025-09-24,09:40:00,TATAMOTORS.NS,690.8499755859375,690.9000244140625,689.5,690.25,195479
2025-09-24,09:45:00,TATAMOTORS.NS,690.25,691.3499755859375,689.5499877929688,691.0499877929688,281844
2025-09-24,09:50:00,TATAMOTORS.NS,691.0999755859375,691.1500244140625,690.0,690.4000244140625,104651
2025-09-24,09:55:00,TATAMOTORS.NS,690.25,692.2000122070312,690.2000122070312,692.0,222636
2025-09-24,10:00:00,TATAMOTORS.NS,692.0,692.0,691.0,691.0,247594
2025-09-24,10:05:00,TATAMOTORS.NS,691.1500244140625,692.25,691.0,692.0,173233
2025-09-24,10:10:00,TATAMOTORS.NS,692.25,692.9000244140625,692.0,692.5499877929688,130315
2025-09-24,10:15:00,TATAMOTORS.NS,692.4000244140625,692.5,692.0,692.5,73907
2025-09-24,10:20:00,TATAMOTORS.NS,692.5,693.25,692.2999877929688,693.0,189984
2025-09-24,10:25:00,TATAMOTORS.NS,692.7000122070312,693.4000244140625,692.7000122070312,693.1500244140625,102915
2025-09-24,10:30:00,TATAMOTORS.NS,693.0,693.1500244140625,692.0,692.1500244140625,115659
2025-09-24,10:35:00,TATAMOTORS.NS,692.1500244140625,692.2000122070312,691.4500122070312,691.7000122070312,76863
2025-09-24,10:40:00,TATAMOTORS.NS,691.75,691.75,690.2000122070312,690.5999755859375,303484
2025-09-24,10:45:00,TATAMOTORS.NS,690.5499877929688,690.5499877929688,688.7999877929688,690.0499877929688,197942
2025-09-24,10:50:00,TATAMOTORS.NS,690.0,691.2000122070312,689.7999877929688,690.4000244140625,112919
2025-09-24,10:55:00,TATAMOTORS.NS,690.0999755859375,691.0,690.0,690.7999877929688,69473
2025-09-24,11:00:00,TATAMOTORS.NS,690.9500122070312,690.9500122070312,689.0,689.25,234905
2025-09-24,11:05:00,TATAMOTORS.NS,689.5499877929688,689.5499877929688,688.2999877929688,688.2999877929688,155911
2025-09-24,11:10:00,TATAMOTORS.NS,688.5,690.0,688.0999755859375,689.9000244140625,75338
2025-09-24,11:15:00,TATAMOTORS.NS,689.8499755859375,689.9500122070312,689.4500122070312,689.7999877929688,52951
