symbol,date,time,Open,High,Low,Close,Volume
TATAMOTORS,2025-08-25,03:45:00,683.7000122070312,686.75,680.2999877929688,684.6500244140625,0
TATAMOTORS,2025-08-25,04:45:00,684.5499877929688,688.9000244140625,684.0,686.75,924104
TATAMOTORS,2025-08-25,05:45:00,686.7999877929688,688.2000122070312,685.6500244140625,687.25,699412
TATAMOTORS,2025-08-25,06:45:00,687.1500244140625,688.2000122070312,687.0,688.0,830645
TATAMOTORS,2025-08-25,07:45:00,688.0,688.5,686.7999877929688,688.0999755859375,777191
TATAMOTORS,2025-08-25,08:45:00,688.0499877929688,688.5,685.2999877929688,686.75,1043069
TATAMOTORS,2025-08-25,09:45:00,686.7999877929688,687.2000122070312,685.5,686.0999755859375,485241
