symbol,date,time,Open,High,Low,Close,Volume
TATAMOTORS,2025-07-08,03:45:00,691.2000122070312,696.9000244140625,688.2000122070312,688.2999877929688,2415441
TATAMOTORS,2025-07-08,04:45:00,688.5,689.5499877929688,687.5,688.9000244140625,635908
TATAMOTORS,2025-07-08,05:45:00,688.7000122070312,691.75,688.2000122070312,690.7000122070312,702952
TATAMOTORS,2025-07-08,06:45:00,690.7999877929688,691.5,690.0,690.9000244140625,589946
TATAMOTORS,2025-07-08,07:45:00,690.9000244140625,692.9000244140625,690.7000122070312,691.3499755859375,798417
TATAMOTORS,2025-07-08,08:45:00,691.3499755859375,694.25,690.2000122070312,693.75,1631266
TATAMOTORS,2025-07-08,09:45:00,693.75,693.8499755859375,692.3499755859375,692.4000244140625,838681
